study_hours,class_attendance,sleep_hours,gender_male,gender_other,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,internet_access_yes,sleep_quality_good,sleep_quality_poor,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study,facility_rating_low,facility_rating_medium,exam_difficulty_hard,exam_difficulty_moderate,exam_score
-0.878413923,-0.400268083,0.341468912,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.302158844
-1.211999222,-0.53335584,-1.159645609,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,-1.968118717
-1.320306138,1.642339663,0.918820651,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0.057476938
-0.401863495,1.272008514,-1.044175261,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.120942076
-1.376625734,-0.828463475,0.630144782,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.698815957
-1.203334669,-0.134092569,-1.506056652,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-2.221979269
0.581563297,0.855385971,1.438437216,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.94598887
0.520911424,1.127347909,-1.506056652,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,-0.259848752
1.538996428,-1.314523109,-1.506056652,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,-0.349757698
1.452350896,1.578688997,-1.448321478,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1.15753933
1.292056661,1.109988636,-0.178147653,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.982586124
0.659544276,0.010568036,0.168263391,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.073343222
-0.813429774,-0.001004813,-1.217380783,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,-1.032007931
-1.116689137,0.022140884,0.861085477,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.270002199
1.556325535,1.092629363,-1.33285113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1.395533597
1.590983748,0.161015065,1.49617239,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0.496444142
0.01403506,1.086842939,-0.235882826,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.533465473
0.165664741,1.260435666,0.168263391,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0.755593456
-1.70154648,0.699152517,0.918820651,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,-1.428665044
-1.220663775,-1.574912198,1.149761347,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.428665044
0.157000188,-0.180383963,1.034290999,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.295471205
-1.108024583,-0.851609172,-0.58229387,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-1.502707705
-0.076942749,-1.586485046,0.861085477,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-0.402645313
1.019123235,0.513986942,-1.448321478,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1.199849422
1.040784618,0.045286581,0.45693926,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.834924878
1.248733895,-1.52283438,-0.524558696,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.157963406
-0.917404412,0.421404155,-1.679262174,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.169939807
-0.237236984,-1.077279716,0.976555825,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,-1.328178575
0.434265892,1.515038331,1.322966869,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0.639240703
0.278303933,0.681793244,-1.275115956,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1.279180844
1.69062611,-1.702213531,-1.159645609,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.222827422
-0.778771561,1.289367787,-1.275115956,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.222827422
-1.489264926,-1.511261532,1.669377912,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.979120316
-0.393198942,-1.696427107,-1.563791826,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,-1.460397613
0.057357826,-0.365549538,0.687879956,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.089209507
-0.393198942,-1.198794624,-1.621527,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,-1.502707705
-0.631474156,1.104202212,0.514674434,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,-0.185806091
-0.84375571,1.543970452,1.611642738,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.327203774
-0.25456609,0.982687303,-1.159645609,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.845502401
0.650879722,-0.458132325,0.630144782,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,-0.481976735
-1.220663775,-0.724307839,0.687879956,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,-2.26963101
1.261730725,-0.544928688,-0.58229387,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0.972432677
0.486253211,-1.436038017,1.322966869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.459422812
-1.363628904,1.399309847,0.687879956,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,-0.423800359
-1.653891437,-0.892114141,-0.986440087,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-1.465686374
-1.558581351,-0.868968444,-1.217380783,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-2.232556792
-1.424280776,0.751230335,1.207496521,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.332492536
0.494917764,0.409831306,-1.621527,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.20556226
1.525999599,1.590261846,1.265231695,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1.982586124
-1.272651095,1.671271785,-1.390586304,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.686839556
-0.752777901,-0.290326023,1.265231695,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,-0.090608384
1.266063002,1.462960513,-0.870969739,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1.273892083
0.018367337,1.578688997,1.034290999,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1.982586124
-0.25456609,1.237289969,1.669377912,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1.131095522
-0.094271855,1.503465482,-0.755499391,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.115653314
-1.385290287,0.34618064,1.207496521,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,-1.174804492
-0.973724008,-1.337668805,0.976555825,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,-1.185382015
1.599648301,1.248862817,0.976555825,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.982586124
0.494917764,-0.666443597,-0.58229387,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,-0.011276962
-0.744113348,1.474533361,1.149761347,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.845502401
1.547660982,0.068432278,1.553907564,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1.046475338
-0.358540729,-0.035723358,-1.679262174,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,-0.74641481
-1.246657435,1.150493606,1.034290999,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.52288795
1.608312854,-0.388695235,-1.448321478,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0.887812493
0.572898743,-1.366600926,-1.044175261,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.152250568
0.87182583,0.982687303,-0.409088348,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1.411399882
-1.658223714,-0.730094263,1.669377912,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,-1.90994234
-0.752777901,1.202571423,0.803350304,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,-0.243982468
1.538996428,1.439814816,1.669377912,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.395957674
-1.199002392,-0.377122386,-0.409088348,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-0.265137514
1.292056661,0.589210457,0.74561513,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0.9830102
0.932477702,-1.67328141,0.572409608,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.169939807
-0.423524878,1.017405849,-1.679262174,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,-0.60361825
1.335379428,-0.139878994,-1.390586304,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,-0.423800359
1.461015449,-0.816890626,-1.679262174,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,-0.397356551
1.266063002,1.300940635,-0.120412479,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1.982586124
-0.323882516,-0.31347172,0.283733739,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.11176343
0.299965317,1.121561484,-1.563791826,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1.094074192
-0.674796922,-0.278753175,-0.870969739,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,-1.671948073
-1.285647925,1.561329725,0.976555825,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,-0.566596919
1.391699024,0.589210457,-1.33285113,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0.84021364
1.66463245,0.577637609,0.630144782,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1.871522132
-1.532587692,-1.308736684,-0.178147653,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,-2.26963101
0.646547446,0.861172395,-1.448321478,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.55990928
1.551993258,0.068432278,0.803350304,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.528176711
0.369281742,0.757016759,1.207496521,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.422401481
-1.571578181,1.272008514,0.110528217,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,-0.302158844
-1.684217373,0.704938941,0.168263391,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-0.296870083
0.009702783,-0.006791237,-1.563791826,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0.025744369
1.521667322,1.219930696,1.553907564,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1.72343681
-0.770107007,0.82645385,1.322966869,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,-1.497418943
-0.52316724,0.919036637,1.669377912,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,-0.905077655
1.023455511,1.428241968,0.803350304,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.364225105
1.040784618,-1.256658866,0.399204086,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.131095522
1.534664152,-0.006791237,1.265231695,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0.707994602
1.170752916,-1.308736684,1.49617239,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.850791163
0.3216267,0.866958819,1.438437216,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.31133749
1.517335045,-0.238248205,-1.621527,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0.845502401
0.395275402,0.762803183,0.918820651,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1.104651715
0.347620359,-1.314523109,-0.466823522,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,-0.238693706
-1.684217373,0.415617731,1.092026173,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,-1.523862751
-0.159256005,-1.34345523,-1.506056652,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,-0.048298292
-1.588907288,-0.510210143,0.052793043,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-1.888787294
1.378702194,0.120510096,1.669377912,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.813769832
-1.70154648,0.664433972,0.341468912,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,-0.846901279
-0.670464645,0.004781612,-1.563791826,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,-0.873345086
1.69062611,0.797521729,1.611642738,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1.924409747
1.019123235,-1.135143958,-0.755499391,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-0.370912744
0.889154936,0.490841245,1.49617239,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0.73443841
0.733192978,-0.400268083,-0.928704913,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0.157963406
-1.558581351,-1.198794624,-0.062677305,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,-1.254135914
-0.735448794,1.22571712,-1.275115956,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.667083388
1.032120065,1.653912512,1.322966869,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.734014333
1.365705364,-0.90368699,0.572409608,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1.68641548
-0.52316724,-1.187221776,-1.33285113,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,-0.931521463
-0.835091157,0.919036637,1.207496521,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.390668912
-0.917404412,1.700203906,1.669377912,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-0.11176343
0.161332465,-0.284539599,1.553907564,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.570486803
-0.726784241,1.011619424,-1.563791826,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0.062765699
-1.66255599,-1.227726745,1.034290999,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,-2.26963101
-0.380202112,-0.944191959,1.49617239,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,-0.027143246
0.182993848,-1.245086018,1.669377912,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0.41711272
0.460259551,0.577637609,1.553907564,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.237294829
-0.5491609,0.305675671,1.322966869,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.184407214
-0.648803262,0.560278336,1.380702042,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1.041186577
-0.752777901,-1.152503231,-0.986440087,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-0.942098986
0.425601338,-1.45339729,1.553907564,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.808481071
-0.752777901,0.114723672,0.918820651,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,-1.100761831
1.439354066,0.103150823,-0.697764218,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.020031531
-0.761442454,-0.272966751,-0.178147653,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,-0.693527195
1.006126405,0.635501851,-0.640029044,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1.40611112
-0.627141879,-0.284539599,0.687879956,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,-1.301734768
0.464591828,1.237289969,-1.275115956,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.411823958
0.685537935,0.965328031,-0.640029044,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1.30033589
-1.134018243,-0.573860809,0.74561513,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-0.751703572
-0.419192602,1.370377726,0.976555825,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.094498268
-1.294312478,-0.029936934,-0.004942131,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,-2.1902467
0.035696443,-0.122519721,0.399204086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.318025129
1.417692683,0.768589608,0.861085477,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.358936343
0.330291253,1.584475421,-0.120412479,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1.966719839
0.694202489,-1.621203592,0.399204086,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,-0.492554258
-0.757110178,-1.129357534,-1.275115956,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.686839556
-0.111600962,1.057910818,1.553907564,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,-0.206961137
0.83283534,-0.20352966,-0.986440087,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.607508134
-1.281315648,1.243076393,-0.178147653,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.492554258
-1.315973861,-0.515996567,1.438437216,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.613771696
-0.956394902,1.648126088,-0.409088348,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-0.81516871
-0.917404412,-0.984696929,-0.986440087,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,-2.26963101
1.599648301,1.5555433,1.207496521,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1.982586124
-1.186005562,1.005833,-1.33285113,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,-0.328602652
-1.372293457,1.642339663,1.092026173,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,-1.232980868
-1.259654265,-1.175648927,-1.275115956,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,-1.402221236
-1.034375881,-0.510210143,-1.621527,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-1.386354952
-0.458183091,-1.048347595,-0.986440087,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,-2.184957938
-1.051704987,1.144707181,-0.58229387,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.24258359
-1.43294533,-0.805317778,-0.351353174,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,-1.322889814
-1.263986542,0.085791551,1.034290999,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,-0.693527195
1.001794128,-1.065706867,1.265231695,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0.443556527
0.066022379,0.71651179,-0.524558696,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0.105075791
0.850164447,0.843813122,-1.159645609,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.411823958
-1.12535369,-1.337668805,-0.351353174,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-1.116628115
-0.679129198,0.647074699,0.918820651,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,-0.090608384
1.668964727,-1.164076079,1.611642738,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1.120517999
-1.437277606,1.578688997,-0.697764218,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,-0.778147379
-0.215575601,1.318299908,-1.621527,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,-1.000275362
-0.709455135,-1.036774746,1.322966869,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-1.904653579
-1.70154648,-0.556501537,-0.58229387,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,-1.396932475
0.178661571,0.328821367,0.514674434,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1.000275362
0.169997018,1.063697242,-1.217380783,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.813769832
-0.627141879,1.538184028,-0.178147653,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1.375777429
-0.098604132,-0.284539599,-0.235882826,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,-0.154073522
-0.375869835,-0.041509782,0.341468912,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.281003798
-0.128930068,-1.1930082,0.399204086,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.175228568
1.201078853,-0.521782992,-0.178147653,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.332492536
0.737525255,1.700203906,1.669377912,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1.982586124
-0.765774731,1.515038331,1.611642738,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.360335221
-0.904407582,-0.301898872,-1.044175261,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.942098986
0.776515744,-0.961551232,-0.178147653,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0.337781297
-0.956394902,0.253597853,-0.178147653,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,-1.042585454
1.40902813,-0.267180326,-0.293618,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.147385883
1.149091533,0.878531668,-1.621527,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.321490936
-0.861084816,0.450336276,0.341468912,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.878633848
1.040784618,0.554491912,-0.755499391,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.787326025
-1.07336637,-0.434986628,-1.679262174,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,-0.799302425
-1.64955916,0.404044882,0.630144782,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.836323756
1.595316024,0.658647548,1.265231695,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1.374378551
0.902151766,0.513986942,-1.621527,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.745015933
-0.042284536,0.67600682,1.149761347,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0.321915013
1.188082023,1.353018453,0.399204086,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0.179118452
-1.471935819,-0.805317778,-0.58229387,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,-0.487265497
0.828503064,-1.1930082,0.283733739,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,-0.106474669
1.577986918,-1.615417168,0.052793043,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.68641548
1.10143649,0.693366093,0.514674434,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0.353647582
-0.24156926,-0.573860809,0.052793043,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.470000335
-0.53616407,0.022140884,-0.235882826,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,-0.857478802
1.357040811,-1.482329411,-1.679262174,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0.681550795
-0.726784241,1.480319786,-0.524558696,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1.014742769
1.513002769,0.305675671,-0.640029044,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.728725572
-0.627141879,-1.30295026,-1.044175261,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,-1.074318023
-1.302977031,-0.325044568,-0.755499391,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,-1.291157245
-0.917404412,-0.649084324,1.611642738,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,-0.767569856
0.066022379,1.272008514,-0.986440087,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.528176711
-1.281315648,1.306727059,-1.390586304,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.254559991
-0.419192602,1.005833,1.265231695,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0.45413405
1.404695853,-0.388695235,0.052793043,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1.924409747
-1.411283946,1.538184028,1.438437216,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1.370488667
0.395275402,-0.782172081,-1.621527,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.052188176
-0.336879346,0.560278336,0.168263391,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.53486435
0.507914594,0.080005126,-0.697764218,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.131095522
-0.037952259,-0.215102508,-0.524558696,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0.443556527
1.300721215,-1.08306614,0.861085477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.517599188
-0.341211623,-0.90368699,0.861085477,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,-1.243558391
0.02703189,1.11577506,-0.120412479,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,-0.18051733
-1.285647925,0.583424033,-1.621527,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,-1.254135914
-0.037952259,1.497679058,1.49617239,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1.284469606
-1.337635244,0.629715426,-1.679262174,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,-1.470975136
